BARCODE,BRAND,DESCRIP,TYPE,SIZE,BIN,USER1,USER2,QTY_CASE,STD_QTY,PRICE,COST,LAST_COST,NEXT_COST,COST_DATE,QTY_ON_HND,WAREHOUSE1,WAREHOUSE2,QTY_ON_ORD,LAST_ORD,LAST_RCV,LAST_EDIT,LAST_SALE,DEPOSIT,DEP_AMT,TWOFER,TWOFER_AMT,THRFER,THRFER_AMT,CASE_PRICE,TAXABLE,TAXABLE2,FLAT_TAX,SCRIPT_YN,QTY_SHELF,VENDOR,INTNUM,REORDER,PAR_QTY,PRICE_B,PRICE_C,PRICE_D,PRICE_E,PRICE_F,PRICE_G,PRICE_H,PRICE_I,PRICE_J,DEP_B,DEP_C,CASE_B,CASE_C,CASE_D,CASE_E,CASE_F,CASE_G,CASE_H,CASE_I,CASE_J,PRINT_BAR,SHELF_CAP,DISC_OK,DEP_ORD,DEP_ORDAMT,ORDER_LOT,DISC_POOL,POINTX,MTD,YTD,FIRST,SECON,THIRD,FOURT,FIFTH,SIXTH,SEVEN,EIGHT,NINTH,TENTH,ELEVE,TWELV,PRIORY,SALES,CODE_NUM,HOCODE,CLASS,
"835229000100","ABSOLUT","VODKA","VODKA","200ml",,,,24,1,9.9900,5.6054,5.4900,,,3,,,,20191212,20220228,20191029,20250213,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,11.9900,9.9900,9.9900,9.9900,9.9900,9.9900,9.9900,9.9900,5.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,8,,1,7,,,2,,,,,,,3,165,"10000048",,"S"
"835229000209","ABSOLUT","VODKA","VODKA","375ml",,,,24,1,14.9900,8.8367,8.8367,,,18,,,,20241108,20241110,20230622,20250420,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,17.9900,14.9900,14.9900,14.9900,14.9900,14.9900,14.9900,14.9900,9.9900,,,,,,,,,,,,"N",,"Y",,,"C","ABSOLUT375",,14,60,24,9,13,9,24,37,25,37,30,40,46,48,498,2753,"10000049",,"S"
"835229000001","ABSOLUT","VODKA","VODKA","50ml",,,,120,1,1.5900,1.2567,1.2567,,,340,,,,20250409,20250409,20230614,20250419,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,1.9900,1.4900,1.5900,1.5900,1.5900,1.5900,1.5900,1.2500,0.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,17,712,282,255,158,273,263,32,277,383,146,252,33,391,2358,21929,"10000050",,"S"
"835229000308","ABSOLUT","VODKA","VODKA","750ml",,,,12,1,19.9900,15.2000,15.2000,,,6,,,,20250110,20250114,20241113,20250413,"N",,,,,,,"Y",,,"N",94,"SOUTHERN WINE&SPIRITS",,,,23.9900,17.4900,19.9900,17.4900,19.9900,19.9900,19.9900,19.9900,16.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,7,23,4,6,6,7,6,8,79,3,5,7,6,9,157,636,"10000051",,"S"
"835229001145","ABSOLUT","APEACH","VODKA","1 L",,,,12,1,23.9900,18.3900,18.3900,,,,,,,,20210726,20210726,20220825,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,28.9900,23.9900,23.9900,23.9900,23.9900,28.9900,28.9900,28.9900,19.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,23,"10000052",,"S"
"835229001152","ABSOLUT","APEACH","VODKA","1.75L",,,,6,1,39.9900,33.8500,33.8500,,,,,,,,,20240920,,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,39.9900,36.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,,"10000053",,"S"
"835229001084","ABSOLUT","BERRICAI","VODKA","1 L",,,,12,1,28.9900,20.3900,20.3900,,,,,,,,20140416,20191029,20141024,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,2,"10000055",,"S"
"835229000681","ABSOLUT","BROOKLYN","VODKA","1 L",,,,12,1,30.9900,19.5000,19.5000,,,,,,,,,20191029,20120527,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,37.9900,30.9900,30.9900,30.9900,30.9900,30.9900,30.9900,30.9900,20.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,,"10000056",,"S"
"835229001404","ABSOLUT","CITRON","VODKA","1 L",,,,6,1,24.9900,19.4900,19.4900,,,1,,,,20250305,20250305,20230525,20250220,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,29.9900,21.9900,24.9900,21.9900,24.9900,24.9900,24.9900,24.9900,20.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,1,,1,,3,1,1,1,,,,1,1,12,61,"10000057",,"S"
"835229001206","ABSOLUT","CITRON","VODKA","375ml",,,,24,1,14.9900,10.4860,10.4860,,,,,,,,20140329,20191029,20150318,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,17.9900,14.9900,14.9900,14.9900,14.9900,14.9900,14.9900,14.9900,11.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,5,"10000059",,"S"
"835229003408","ABSOLUT","KURANT","VODKA","1 L",,,,12,1,28.9900,18.7400,18.7400,,,,,,,,,20191029,20121013,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,20.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,,"10000063",,"S"
"835229002401","ABSOLUT","MANDRIN","VODKA","1 L",,,,6,1,24.9900,19.4900,19.4900,,,1,,,,20250305,20250305,20250409,20241116,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,29.9900,21.9900,21.9900,21.9900,24.9900,24.9900,24.9900,24.9900,20.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,1,1,1,2,,,,,5,42,"10000064",,"S"
"835229001435","ABSOLUT","MANGO","VODKA","1 L",,,,12,1,28.9900,20.3600,20.3600,,,,,,,,,20191029,20131229,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,,"10000070",,"S"
"835229000810","ABSOLUT","APPLE","VODKA","1 L",,,,12,1,28.9900,20.3900,20.3900,,,,,,,20160902,20160902,20191029,20150727,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,1,"10000073",,"S"
"835229001343","ABSOLUT","PEARS","VODKA","1 L",,,,12,1,28.9900,19.6400,19.6400,,,,,,,,20180913,20191029,20181103,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,10,"10000075",,"S"
"835229004405","ABSOLUT","PEPPAR","VODKA","1 L",,,,12,1,28.9900,19.6400,19.6400,,,,,,,,20161101,20191029,20200227,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,3,"10000076",,"S"
"835229001244","ABSOLUT","RUBY RED","VODKA","1 L",,,,12,1,28.9900,19.6400,19.6400,,,,,,,,20180508,20191029,20181201,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,11,"10000079",,"S"
"835229006409","ABSOLUT","VANILLA","VODKA","1 L",,,,12,1,28.9900,19.4900,19.4900,,,,,,,20250305,20250305,20191029,20250313,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,1,1,,,,,,,,,,,,,13,"10000083",,"S"
"835229000773","ABSOLUT","WILD TEA","VODKA","1 L",,,,12,1,28.9900,20.3900,20.3900,,,,,,,20160902,20160902,20191029,20140328,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,1,"10000085",,"S"
"835229008403","ABSOLUT","RASPBERRI","VODKA","1 L",,,,12,1,28.9900,19.6400,19.6400,,,,,,,,20180508,20191029,20180813,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,34.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,28.9900,21.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,16,"10000088",,"S"
"88352115276","ADMIRAL NELSON'S","SPICED","RUM","1 L",,,,12,1,12.9900,9.4750,9.4750,,,,,,,,20171229,20191029,20190304,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,15.9900,12.9900,12.9900,12.9900,12.9900,12.9900,12.9900,12.9900,9.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,62,"10000091",,"S"
"096749086269","ADMIRAL NELSON'S","SPICED","RUM","1.75L",,,,6,1,20.9900,16.1500,16.1500,,,6,,,,,20250314,20250314,20250314,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,25.9900,20.9900,20.9900,20.9900,20.9900,20.9900,20.9900,20.9900,17.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,6,6,,,,,,,,,,,,,59,"10000092",,"S"
"088352119472","ADMIRAL NELSON'S","COCONUT","RUM","1 L",,,,12,1,12.9900,9.4917,9.4917,,,,,,,20170621,20170622,20191029,20181224,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,15.9900,12.9900,12.9900,12.9900,12.9900,12.9900,12.9900,12.9900,9.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,19,"10000093",,"S"
"088352119465","ADMIRAL NELSON'S","COCONUT","RUM","1.75L",,,,6,1,20.9900,16.2032,16.2200,,,,,,,20170810,20180713,20191029,20180714,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,25.9900,20.9900,20.9900,20.9900,20.9900,20.9900,20.9900,20.9900,17.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,14,"10000094",,"S"
"088352116891","ADMIRAL NELSON'S","SPICED","RUM","50ml",,,,120,1,0.9900,0.5430,0.5430,,,,,,,,20151020,20191029,20160409,"N",,,,,,,"Y",,,"N",,"SOUTHERN WINE&SPIRITS",,,,1.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,0.9900,,,,,,,,,,,,"N",,"Y",,,"C",,,,,,,,,,,,,,,,,,81,"10000096",,"S"
